0,1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,-1.0550803680241179,0.8906376553208158,6.159311690498992,5.151018217389317,4.462416701078617,3.834966460313049,3.1982174570598456,2.433070748286818,-0.4530703761087848,-0.44738744200404645,-0.43999205420939774,-0.4120145662408151,-0.4046104156171722,-0.3993611015372855,-0.31302452628275707,-0.2606549444592523,-0.23089447693407175,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
1,1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,0.8356793052281842,0.8906376553208158,-0.9799027215678435,-0.8055531174346057,-0.7675109032736956,-0.7208583572017009,-0.6954789571711953,-1.4393018349081272,-0.6464243061922393,-0.5896912080076591,-0.7234711155791607,-0.4911794268242204,-0.6641513023089222,-0.6566321808762763,0.11720405340993986,-0.2596118270314055,2.809049414393332,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
2,-1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,-1.0550803680241179,2.163968554771564,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.511158426946136,-0.49111546566054176,-0.49991780260325464,-0.47588692514482933,-0.454462066984424,-0.41965852174745627,-0.23645350715542762,-0.19801574291705332,-0.2517701582682583,-0.24926826566435467,-0.19796391096614546,-0.2544569847222213
3,-1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.503608796658863,1.2089703801835028,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,0.43332844521945846,0.33236523639540255,0.38248076030854505,-0.24520289572578255,-0.2036090888781698,-0.16710816902325748,-0.10200304764397208,-0.14220896052725074,-0.19260180703112598,-0.21463594028766425,-0.23486903262745124,-0.21950466910910094
4,-1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,-0.8187354088675801,-0.3826932441299321,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,0.007144726214762926,0.009030002192887914,-0.2688994871300265,-0.03866821012322048,-0.02181086409869524,-0.3155128165380913,-0.20906067623866414,-0.18325563131302142,-0.05209241343563952,-0.23422201194264647,-0.23486903262745124,-0.2372524770370066
5,1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,0.20542608081075017,-0.17047142755480746,1.3998354157877684,1.428161133124365,1.473886641448724,1.557054051555674,1.6407388913674292,1.658596231647829,0.6121637739190884,0.6910285208082506,0.763519175181696,0.8865671928121113,1.0273828381191057,1.1155319987835208,-0.022982787164084972,-0.07810939458606628,-0.0320196429219986,-0.020072314575920347,-0.013438302659616668,-0.038404588212104296
6,-1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-1.0550803680241179,-1.2315805104304307,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.49946440308717194,-0.4738622318368906,-0.4491322738025755,-0.4098433121719332,-0.380639761527554,-0.07272772139611577,-0.2135724366249546,-0.19483423476212064,-0.20032210338252635,-0.2303307394284116,-0.2615883407102366,-0.19897999327410798
7,1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.7399537558154009,-0.8071368772801815,1.3998354157877684,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,1.6407388913674292,-0.6648273182691382,-0.6068938661462431,-0.5946065381692411,-0.5536276138782784,-0.5104083027867642,-0.5077855594498949,-0.3840059582884493,-0.18411708667445836,-0.1041873302822357,-0.12466319913880286,-0.2794904821915789,0.8720631864817537,-0.09877128184443651
8,1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.8975170619197593,-1.019358693855306,1.3998354157877684,-0.06098170058161546,-0.020378388366222522,1.557054051555674,1.6407388913674292,0.10964719836985085,-0.18674137064873783,-0.15235431057628973,-0.0824066786782271,-0.027890042443159378,-0.014584783344028624,0.007081530362263526,-0.18411708667445836,-0.057247046029130735,-0.1864255699500057,-0.2794904821915789,-0.1905828866338843,-0.1832846529297016
9,-1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,0.12664442775857093,-0.7010259689926192,-0.9799027215678435,-0.8055531174346057,-0.7675109032736956,-1.4801624934541593,-1.4742182400174035,-1.4393018349081272,-0.48693801580300744,-0.6737900989855058,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.26545768106729484,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
10,-1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.8187354088675801,-1.2315805104304307,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.06469778909147478,-0.14054051992856798,-0.0923404221589155,-0.24310974432124893,-0.20435661447348016,-0.1688976141299476,-0.20345320261570315,-0.1482068857373697,-0.20495428119336656,-0.2139873948686251,-0.20534493529840664,-0.22131566991807092
11,-1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,-0.34604549055450456,0.6784158387456912,-0.9799027215678435,-0.8055531174346057,-0.7675109032736956,-0.7208583572017009,-0.6954789571711953,-0.6648273182691382,-0.6736603290889631,-0.6732518207545545,-0.6665431240936772,-0.65677269577542,-0.6487688867254249,-0.6434073294211189,-0.26300843971473714,-0.2201819882587973,-0.23114152641731656,-0.21943517638855395,-0.25140252713171624,-0.23302680848274337
12,1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.9762987149719387,1.2089703801835028,2.193081461572972,1.428161133124365,1.473886641448724,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.27797386017153086,-0.24799785308638256,-0.24862054333808864,-0.20526119317807787,-0.17708023608460066,-0.17828794035648338,-0.1970078306352882,-0.2606549444592523,-0.20495428119336656,-0.21463594028766425,-0.2314737614346111,-0.22529987169780483
13,1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.8187354088675801,0.7845267470332535,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.5507434482003422,-0.5202391509983307,-0.5694393120812676,-0.45834506673220815,-0.5522882498907038,-0.5407272649658049,-0.16458760957380109,-0.15138839389230238,-0.24818794076120854,-0.21463594028766425,-0.271774154288757,-0.24968801592526704
14,-1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.9762987149719387,-1.1254696021428685,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.36938373862100593,-0.34433549121007057,-0.3045933671811982,-0.24226623554628765,-0.5178024024270534,-0.5483281460856505,-0.18411708667445836,-0.13026526597840513,-0.09378201373320144,-0.2679463737326821,-0.23486903262745124,-0.27987136274143315
15,1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.5823904497110424,2.163968554771564,-0.18665667578263953,-0.06098170058161546,1.473886641448724,0.038445779050757384,0.08326032567501276,1.658596231647829,0.103494204007231,0.23556014612378312,0.25260735071930834,0.3887876718548548,0.5316238633092886,0.5989106753149088,0.21536706867165933,-0.2606549444592523,0.059821002474260025,0.07260482580477366,-0.08724854598222818,-0.12165025873109042
16,-1.0,-0.9336317860616015,0.9569244421534857,-0.10583005244258481,-0.03091887834578758,0.041750389020317205,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,0.4117552226745085,0.47784201091830736,0.5525152955379021,0.5896364834928629,0.2772658207450237,0.4544598493691427,-0.11631177344049323,-0.09709413177287762,0.2178709093801281,-0.13032503581257524,0.4014490750567827,-0.27987136274143315
17,1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,-0.03091887834578758,-0.7010259689926192,-0.9799027215678435,-0.8055531174346057,-0.7675109032736956,-0.7208583572017009,-0.6954789571711953,0.10964719836985085,-0.6760891928543022,-0.6390853183057476,-0.1805244378802336,-0.5966492647601226,-0.6469582136167843,-0.6477701670145728,-0.10754606754712892,1.504821302171418,0.006581838835003174,-0.21236603132102724,-0.3086792759500628,-0.27987136274143315
18,1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,-1.0550803680241179,1.4211921967586276,-0.18665667578263953,-0.06098170058161546,-0.020378388366222522,0.038445779050757384,0.08326032567501276,0.10964719836985085,-0.44486954957525227,-0.43085663422719833,-0.4049594440644848,-0.38599075847997194,-0.34663565278088143,-0.366264888230693,-0.17767171469404341,-0.1719899630922762,-0.06290082832760002,-0.14978139838374963,-0.23486903262745124,-0.21950466910910094
19,-1.0,1.071086069400229,-1.0450145862609312,-0.10583005244258481,2.33253071321959,0.6784158387456912,-0.9799027215678435,-0.8055531174346057,-0.7675109032736956,-0.7208583572017009,-0.6954789571711953,-0.6648273182691382,0.30526728545705756,-0.6842440288392452,-0.5856477722280121,-0.6150658730134444,-0.5618731891905718,-0.6566321808762763,-0.31302452628275707,0.06693608375602808,-0.06623599635140498,0.11981893231082352,-0.3086792759500628,0.588201691691504
