id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
25115,1,-1.486041,-0.695628,-0.682385,-0.674713,-0.675078,-0.672187,-0.6685760000000001,-0.281506,-0.256946,-0.296744,-0.30799899999999997,-0.314071,-0.29332600000000003,1.483795,-1.234323,-1.0794569999999999,-1.057295,2.442516,-0.874991,-0.7235699999999999,1.809921,1.8994360000000001,-1.530046
2346,0,-0.616452,-0.41869300000000004,-0.41126899999999994,-0.38505900000000004,-0.42973999999999996,-0.659456,-0.63249,-0.255907,0.624502,-0.238869,-0.294083,-0.235265,-0.28725100000000003,-1.1367200000000002,-1.234323,1.451114,2.77441,1.14068,0.014861000000000001,0.11173599999999999,-0.696663,0.188746,-0.647565
2613,0,-1.486041,-0.695642,-0.690983,-0.48327299999999995,-0.531385,-0.48197799999999996,-0.549086,-0.341942,0.328892,0.221014,0.39467399999999997,0.08984199999999999,-0.24449899999999997,0.481833,0.810161,0.185828,0.858557,-1.137534,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
15473,0,0.253137,-0.6437229999999999,1.413661,0.138401,0.530734,0.641564,0.58978,8.732378,0.203808,1.1231149999999999,-0.11439300000000001,-0.11699100000000001,-0.011447,1.9462380000000001,-1.234323,0.185828,-1.057295,0.164303,-0.874991,-0.7235699999999999,0.13886500000000002,0.188746,0.23491700000000001
12900,0,-1.486041,-0.580438,-0.55714,-0.190706,-0.6727770000000001,-0.663355,-0.653026,0.233558,1.209473,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.211833,0.810161,-1.0794569999999999,0.858557,-0.812074,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-1.530046
27304,0,0.253137,0.182613,0.27250599999999997,0.358132,0.49293000000000003,0.704413,0.20998499999999998,-0.040063999999999995,-0.03998,-0.012818000000000001,0.33026700000000003,0.013131,-0.012121999999999999,-0.365981,-1.234323,-1.0794569999999999,0.858557,-0.48661499999999996,0.014861000000000001,0.11173599999999999,0.13886500000000002,0.188746,0.23491700000000001
25068,1,0.253137,1.434809,1.484756,1.527405,1.6746470000000002,1.7893009999999998,1.820648,0.322189,0.220431,0.327962,0.3941,0.405851,0.325389,2.17746,-1.234323,-1.0794569999999999,-1.057295,2.767975,-0.874991,0.11173599999999999,0.13886500000000002,0.188746,0.23491700000000001
29247,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-1.213794,-1.234323,0.185828,0.858557,-1.137534,0.9047120000000001,-1.558876,-1.532192,-1.521944,-1.530046
23110,0,1.992316,0.898594,0.9863200000000001,1.081208,1.247285,1.386052,1.487113,-0.015913999999999998,0.0034219999999999997,-0.012818000000000001,-0.014431,0.013131,-0.006497,-0.288907,0.810161,0.185828,0.858557,0.706734,0.9047120000000001,1.782348,1.809921,1.8994360000000001,1.9998790000000002
11405,0,0.253137,-0.194465,-0.20804499999999998,-0.12281700000000001,-0.088338,-0.024531,0.01379,-0.24534099999999998,0.033803,-0.29680100000000004,-0.180397,-0.20286500000000002,-0.214629,-0.9825719999999999,-1.234323,-1.0794569999999999,0.858557,-1.2460200000000001,0.014861000000000001,0.11173599999999999,0.13886500000000002,1.8994360000000001,0.23491700000000001
4824,0,-1.486041,-0.5115029999999999,-0.680642,-0.673372,-0.592972,-0.401792,-0.474631,-0.297505,-0.243275,-0.006229999999999999,0.705859,0.380062,-0.213504,0.790129,0.810161,-1.0794569999999999,-1.057295,2.334029,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
1830,0,-1.486041,-0.690182,-0.729762,-0.7305619999999999,-0.729234,-0.7230949999999999,-0.714014,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.9054979999999999,-1.234323,0.185828,0.858557,-1.2460200000000001,-0.874991,-0.7235699999999999,-1.532192,-1.521944,-1.530046
28460,1,-0.616452,-0.6791550000000001,-0.677439,-0.660423,-0.665285,-0.659539,-0.661725,-0.311754,-0.213588,-0.29680100000000004,-0.276146,-0.314136,-0.29338200000000003,0.481833,0.810161,0.185828,-1.057295,-0.05267,1.794564,1.782348,1.809921,1.8994360000000001,-0.647565
6649,0,-0.616452,-0.651586,-0.573818,-0.677929,-0.672497,-0.634126,-0.6086630000000001,0.16153,-0.25699,-0.29680100000000004,-0.19577999999999998,-0.14238599999999998,-0.29338200000000003,1.869164,-1.234323,-1.0794569999999999,-1.057295,-0.26964299999999997,-0.874991,-0.7235699999999999,-0.696663,-1.521944,-0.647565
24710,0,0.253137,0.062575,0.158079,0.171495,0.247888,0.069241,-0.12383499999999999,0.18091,-0.25699,-0.174688,-0.256996,-0.248683,-0.193197,-0.8284239999999999,-1.234323,0.185828,-1.057295,-0.48661499999999996,0.014861000000000001,0.11173599999999999,1.809921,0.188746,0.23491700000000001
1051,0,-0.616452,-0.6918529999999999,-0.687063,-0.673906,-0.6681600000000001,-0.660937,-0.649718,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.301045,-0.29338200000000003,-0.443054,-1.234323,0.185828,0.858557,-0.48661499999999996,1.794564,1.782348,2.64545,2.754781,1.9998790000000002
7706,0,0.253137,-0.18926300000000001,-0.17938199999999999,-0.140352,-0.123453,-0.069287,-0.036065,-0.341942,-0.178866,-0.216491,-0.212313,-0.224007,-0.214517,-0.8284239999999999,0.810161,-1.0794569999999999,0.858557,-1.137534,1.794564,1.782348,0.13886500000000002,0.188746,0.23491700000000001
9638,0,0.253137,-0.621315,-0.5857180000000001,-0.606002,-0.490938,-0.554663,-0.652724,-0.203078,-0.25699,-0.291008,-0.212313,-0.314136,-0.29338200000000003,-1.1367200000000002,0.810161,0.185828,0.858557,-1.462993,0.014861000000000001,0.11173599999999999,1.809921,0.188746,0.23491700000000001
5886,0,1.992316,-0.530149,-0.526594,-0.483634,-0.47032700000000005,-0.437008,-0.465211,-0.341942,-0.17018599999999998,-0.29680100000000004,-0.24071900000000002,-0.314136,-0.28128800000000004,-1.1367200000000002,0.810161,0.185828,-1.057295,-0.703588,0.9047120000000001,1.782348,1.809921,1.8994360000000001,1.9998790000000002
26392,0,-0.616452,0.7252109999999999,-0.29597199999999996,-0.393019,-0.477912,-0.361592,-0.40288,1.355456,-0.195185,0.414179,0.861867,0.659745,1.6610349999999998,2.17746,0.810161,0.185828,-1.057295,0.598248,0.014861000000000001,-0.7235699999999999,0.13886500000000002,-0.6665989999999999,-0.647565
21410,0,-0.616452,-0.6826180000000001,-0.690983,-0.665686,-0.655088,-0.65768,-0.643808,-0.341942,-0.22014099999999998,-0.23318899999999998,-0.28718899999999997,-0.27938,-0.28280700000000003,-0.8284239999999999,0.810161,-1.0794569999999999,0.858557,-1.029047,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
